value,msa,gender,age,race
3028,"North Port-Sarasota-Bradenton, FL Metro Area",Male,35-44,SOME OTHER RACE ALONE
1219,"North Port-Sarasota-Bradenton, FL Metro Area",Male,45-54,SOME OTHER RACE ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Male,55-64,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Male,45-54,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Male,35-44,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Male,30-34,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Female,5-9,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Female,Under 5,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Male,85 and over,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Male,75-84,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Male,65-74,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Female,30-34,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Female,25-29,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Female,20-24,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Female,18 and 19,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Female,15-17,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Female,10-14,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Female,65-74,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Female,55-64,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Female,45-54,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Female,35-44,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Male,25-29,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Male,20-24,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Male,18 and 19,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Male,15-17,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Male,10-14,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Male,5-9,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Male,Under 5,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Female,75-84,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"North Port-Sarasota-Bradenton, FL Metro Area",Female,85 and over,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
137251,"North Port-Sarasota-Bradenton, FL Metro Area",Female,65 and over,"WHITE ALONE, NOT HISPANIC OR LATINO"
160085,"North Port-Sarasota-Bradenton, FL Metro Area",Female,18-64,"WHITE ALONE, NOT HISPANIC OR LATINO"
119971,"North Port-Sarasota-Bradenton, FL Metro Area",Male,65 and over,"WHITE ALONE, NOT HISPANIC OR LATINO"
150580,"North Port-Sarasota-Bradenton, FL Metro Area",Male,18-64,"WHITE ALONE, NOT HISPANIC OR LATINO"
35927,"North Port-Sarasota-Bradenton, FL Metro Area",Female,Under 18,"WHITE ALONE, NOT HISPANIC OR LATINO"
39371,"North Port-Sarasota-Bradenton, FL Metro Area",Male,Under 18,"WHITE ALONE, NOT HISPANIC OR LATINO"
615,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,65-74,BLACK OR AFRICAN AMERICAN ALONE
511,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,45-54,BLACK OR AFRICAN AMERICAN ALONE
1145,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,55-64,BLACK OR AFRICAN AMERICAN ALONE
512,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,30-34,BLACK OR AFRICAN AMERICAN ALONE
813,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,35-44,BLACK OR AFRICAN AMERICAN ALONE
3,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,18 and 19,BLACK OR AFRICAN AMERICAN ALONE
408,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,20-24,BLACK OR AFRICAN AMERICAN ALONE
520,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,25-29,BLACK OR AFRICAN AMERICAN ALONE
385,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,10-14,BLACK OR AFRICAN AMERICAN ALONE
139,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,15-17,BLACK OR AFRICAN AMERICAN ALONE
713,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,5-9,BLACK OR AFRICAN AMERICAN ALONE
6403,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,,BLACK OR AFRICAN AMERICAN ALONE
172,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,Under 5,BLACK OR AFRICAN AMERICAN ALONE
116,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,75-84,BLACK OR AFRICAN AMERICAN ALONE
158,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,85 and over,BLACK OR AFRICAN AMERICAN ALONE
1024,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,55-64,BLACK OR AFRICAN AMERICAN ALONE
873,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,65-74,BLACK OR AFRICAN AMERICAN ALONE
844,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,30-34,BLACK OR AFRICAN AMERICAN ALONE
1089,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,35-44,BLACK OR AFRICAN AMERICAN ALONE
1086,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,45-54,BLACK OR AFRICAN AMERICAN ALONE
401,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,75-84,BLACK OR AFRICAN AMERICAN ALONE
66,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,85 and over,BLACK OR AFRICAN AMERICAN ALONE
4025,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,18 and 19,TWO OR MORE RACES
7197,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,20-24,TWO OR MORE RACES
8696,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,10-14,TWO OR MORE RACES
5920,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,15-17,TWO OR MORE RACES
6548,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,65-74,TWO OR MORE RACES
2007,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,75-84,TWO OR MORE RACES
12674,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,45-54,TWO OR MORE RACES
10182,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,55-64,TWO OR MORE RACES
6807,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,Under 5,TWO OR MORE RACES
9974,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,5-9,TWO OR MORE RACES
1208,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,85 and over,TWO OR MORE RACES
105845,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,,TWO OR MORE RACES
8169,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,30-34,TWO OR MORE RACES
13501,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,35-44,TWO OR MORE RACES
104556,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,,TWO OR MORE RACES
8435,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,Under 5,TWO OR MORE RACES
210401,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",,,TWO OR MORE RACES
6417,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,15-17,TWO OR MORE RACES
2455,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,18 and 19,TWO OR MORE RACES
9314,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,5-9,TWO OR MORE RACES
9767,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,10-14,TWO OR MORE RACES
6822,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,20-24,TWO OR MORE RACES
7057,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,25-29,TWO OR MORE RACES
,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,Under 18,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,18-64,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,65 and over,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",,,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,Under 18,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,18-64,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,65 and over,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
2429,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,75-84,TWO OR MORE RACES
1150,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,85 and over,TWO OR MORE RACES
12994,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,35-44,TWO OR MORE RACES
13104,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,45-54,TWO OR MORE RACES
7170,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,25-29,TWO OR MORE RACES
8043,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,30-34,TWO OR MORE RACES
10960,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,55-64,TWO OR MORE RACES
7376,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,65-74,TWO OR MORE RACES
183944,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,,HISPANIC OR LATINO
14316,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,65 and over,HISPANIC OR LATINO
117236,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,18-64,HISPANIC OR LATINO
54496,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,Under 18,HISPANIC OR LATINO
17237,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,65 and over,HISPANIC OR LATINO
113550,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,18-64,HISPANIC OR LATINO
53157,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,Under 18,HISPANIC OR LATINO
186048,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,,HISPANIC OR LATINO
369992,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",,,HISPANIC OR LATINO
193,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,18 and 19,BLACK OR AFRICAN AMERICAN ALONE
726,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,20-24,BLACK OR AFRICAN AMERICAN ALONE
191,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,10-14,BLACK OR AFRICAN AMERICAN ALONE
370,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,15-17,BLACK OR AFRICAN AMERICAN ALONE
226,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,Under 5,BLACK OR AFRICAN AMERICAN ALONE
294,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,5-9,BLACK OR AFRICAN AMERICAN ALONE
14415,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",,,BLACK OR AFRICAN AMERICAN ALONE
8012,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,,BLACK OR AFRICAN AMERICAN ALONE
822,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,25-29,BLACK OR AFRICAN AMERICAN ALONE
357831,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",,,"WHITE ALONE, NOT HISPANIC OR LATINO"
177912,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,,"WHITE ALONE, NOT HISPANIC OR LATINO"
6529,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,Under 5,"WHITE ALONE, NOT HISPANIC OR LATINO"
6887,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,5-9,"WHITE ALONE, NOT HISPANIC OR LATINO"
9130,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,10-14,"WHITE ALONE, NOT HISPANIC OR LATINO"
5633,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,15-17,"WHITE ALONE, NOT HISPANIC OR LATINO"
3446,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,18 and 19,"WHITE ALONE, NOT HISPANIC OR LATINO"
9034,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,20-24,"WHITE ALONE, NOT HISPANIC OR LATINO"
10220,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,25-29,"WHITE ALONE, NOT HISPANIC OR LATINO"
10395,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,30-34,"WHITE ALONE, NOT HISPANIC OR LATINO"
20235,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,35-44,"WHITE ALONE, NOT HISPANIC OR LATINO"
22758,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,45-54,"WHITE ALONE, NOT HISPANIC OR LATINO"
31352,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,55-64,"WHITE ALONE, NOT HISPANIC OR LATINO"
25778,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,65-74,"WHITE ALONE, NOT HISPANIC OR LATINO"
12399,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,75-84,"WHITE ALONE, NOT HISPANIC OR LATINO"
4116,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,85 and over,"WHITE ALONE, NOT HISPANIC OR LATINO"
179919,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,,"WHITE ALONE, NOT HISPANIC OR LATINO"
5990,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,Under 5,"WHITE ALONE, NOT HISPANIC OR LATINO"
7209,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,5-9,"WHITE ALONE, NOT HISPANIC OR LATINO"
7708,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,10-14,"WHITE ALONE, NOT HISPANIC OR LATINO"
5342,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,15-17,"WHITE ALONE, NOT HISPANIC OR LATINO"
2960,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,18 and 19,"WHITE ALONE, NOT HISPANIC OR LATINO"
8562,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,20-24,"WHITE ALONE, NOT HISPANIC OR LATINO"
9451,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,25-29,"WHITE ALONE, NOT HISPANIC OR LATINO"
9945,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,30-34,"WHITE ALONE, NOT HISPANIC OR LATINO"
19914,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,35-44,"WHITE ALONE, NOT HISPANIC OR LATINO"
22754,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,45-54,"WHITE ALONE, NOT HISPANIC OR LATINO"
31008,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,55-64,"WHITE ALONE, NOT HISPANIC OR LATINO"
27620,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,65-74,"WHITE ALONE, NOT HISPANIC OR LATINO"
14637,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,75-84,"WHITE ALONE, NOT HISPANIC OR LATINO"
6819,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,85 and over,"WHITE ALONE, NOT HISPANIC OR LATINO"
91357,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",,,SOME OTHER RACE ALONE
31757,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,18-64,SOME OTHER RACE ALONE
3285,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,65 and over,SOME OTHER RACE ALONE
47231,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,,SOME OTHER RACE ALONE
12189,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,Under 18,SOME OTHER RACE ALONE
28965,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,18-64,SOME OTHER RACE ALONE
4513,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,65 and over,SOME OTHER RACE ALONE
44126,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,,SOME OTHER RACE ALONE
10648,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,Under 18,SOME OTHER RACE ALONE
52320,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,65 and over,WHITE ALONE
40363,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,Under 18,WHITE ALONE
131273,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,18-64,WHITE ALONE
44466,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,65 and over,WHITE ALONE
223956,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,,WHITE ALONE
39157,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,Under 18,WHITE ALONE
133773,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,18-64,WHITE ALONE
441352,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",,,WHITE ALONE
217396,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,,WHITE ALONE
1152,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,20-24,AMERICAN INDIAN AND ALASKA NATIVE ALONE
1388,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,25-29,AMERICAN INDIAN AND ALASKA NATIVE ALONE
1113,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,5-9,AMERICAN INDIAN AND ALASKA NATIVE ALONE
369,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,10-14,AMERICAN INDIAN AND ALASKA NATIVE ALONE
461,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,15-17,AMERICAN INDIAN AND ALASKA NATIVE ALONE
678,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,18 and 19,AMERICAN INDIAN AND ALASKA NATIVE ALONE
19122,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",,,AMERICAN INDIAN AND ALASKA NATIVE ALONE
10856,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,,AMERICAN INDIAN AND ALASKA NATIVE ALONE
755,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,Under 5,AMERICAN INDIAN AND ALASKA NATIVE ALONE
522,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,55-64,AMERICAN INDIAN AND ALASKA NATIVE ALONE
458,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,65-74,AMERICAN INDIAN AND ALASKA NATIVE ALONE
998,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,25-29,AMERICAN INDIAN AND ALASKA NATIVE ALONE
165,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,30-34,AMERICAN INDIAN AND ALASKA NATIVE ALONE
1686,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,35-44,AMERICAN INDIAN AND ALASKA NATIVE ALONE
804,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,45-54,AMERICAN INDIAN AND ALASKA NATIVE ALONE
414,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,10-14,AMERICAN INDIAN AND ALASKA NATIVE ALONE
586,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,15-17,AMERICAN INDIAN AND ALASKA NATIVE ALONE
56,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,18 and 19,AMERICAN INDIAN AND ALASKA NATIVE ALONE
563,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,20-24,AMERICAN INDIAN AND ALASKA NATIVE ALONE
238,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,85 and over,AMERICAN INDIAN AND ALASKA NATIVE ALONE
8266,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,,AMERICAN INDIAN AND ALASKA NATIVE ALONE
746,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,Under 5,AMERICAN INDIAN AND ALASKA NATIVE ALONE
973,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,5-9,AMERICAN INDIAN AND ALASKA NATIVE ALONE
1390,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,45-54,AMERICAN INDIAN AND ALASKA NATIVE ALONE
404,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,55-64,AMERICAN INDIAN AND ALASKA NATIVE ALONE
355,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,65-74,AMERICAN INDIAN AND ALASKA NATIVE ALONE
111,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,75-84,AMERICAN INDIAN AND ALASKA NATIVE ALONE
310,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,30-34,AMERICAN INDIAN AND ALASKA NATIVE ALONE
2132,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,35-44,AMERICAN INDIAN AND ALASKA NATIVE ALONE
0,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,85 and over,AMERICAN INDIAN AND ALASKA NATIVE ALONE
295,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,75-84,AMERICAN INDIAN AND ALASKA NATIVE ALONE
753,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,65 and over,AMERICAN INDIAN AND ALASKA NATIVE ALONE
7454,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,18-64,AMERICAN INDIAN AND ALASKA NATIVE ALONE
2698,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,Under 18,AMERICAN INDIAN AND ALASKA NATIVE ALONE
704,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,65 and over,AMERICAN INDIAN AND ALASKA NATIVE ALONE
4794,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,18-64,AMERICAN INDIAN AND ALASKA NATIVE ALONE
2719,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,Under 18,AMERICAN INDIAN AND ALASKA NATIVE ALONE
1640,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,20-24,ASIAN ALONE
647,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,18 and 19,ASIAN ALONE
1292,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,25-29,ASIAN ALONE
29245,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,,ASIAN ALONE
61695,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",,,ASIAN ALONE
1238,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,5-9,ASIAN ALONE
1509,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,Under 5,ASIAN ALONE
927,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,15-17,ASIAN ALONE
2340,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,10-14,ASIAN ALONE
1082,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,65 and over,BLACK OR AFRICAN AMERICAN ALONE
3912,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,18-64,BLACK OR AFRICAN AMERICAN ALONE
1409,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,Under 18,BLACK OR AFRICAN AMERICAN ALONE
1147,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,65 and over,BLACK OR AFRICAN AMERICAN ALONE
5784,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,18-64,BLACK OR AFRICAN AMERICAN ALONE
1081,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,Under 18,BLACK OR AFRICAN AMERICAN ALONE
618,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,85 and over,ASIAN ALONE
2143,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,75-84,ASIAN ALONE
1788,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,30-34,ASIAN ALONE
982,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Female,5-9,ASIAN ALONE
4502,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,45-54,ASIAN ALONE
4318,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,35-44,ASIAN ALONE
2868,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,65-74,ASIAN ALONE
4156,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",Male,55-64,ASIAN ALONE
